Animal,Genotype,Gender,Assay,Value,Strain,Background,Age,Cage,Feeding,Treatment
Muscle TSC1-EarTag #180,fl/fl; +/+,M,Plasma Glucose,133,Muscle TSC1,Mixed,105,1596321,fed,[]
Muscle TSC1 (1348),fl/fl; Tg/+,M,Plasma Glucose,107,Muscle TSC1,Mixed,89,1596441,fed,[]
Muscle TSC1-EarTag #181,fl/fl; Tg/+,M,Plasma Glucose,129,Muscle TSC1,Mixed,105,1596440,fed,[]
Muscle TSC1-EarTag #182,fl/fl; ?,M,Plasma Glucose,137,Muscle TSC1,Mixed,105,2099938,fed,[]
Muscle TSC1-EarTag #183,fl/fl; Tg/+,M,Plasma Glucose,172,Muscle TSC1,Mixed,105,1596442,fed,[]
Muscle TSC1-EarTag #170,fl/fl; Tg/+,M,Plasma Glucose,79,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #171,fl/fl; +/+,M,Plasma Glucose,127,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #172,fl/fl; +/+,M,Plasma Glucose,119,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #173,fl/fl; +/+,M,Plasma Glucose,165,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #174,fl/fl; +/+,M,Plasma Glucose,113,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #167,fl/fl; +/+,M,Plasma Glucose,120,Muscle TSC1,Mixed,102,1596328,fed,[]
Muscle TSC1-EarTag #168,fl/fl; Tg/+,M,Plasma Glucose,167,Muscle TSC1,Mixed,102,1596328,fed,[]
Muscle TSC1-EarTag #169,fl/fl; Tg/+,M,Plasma Glucose,137,Muscle TSC1,Mixed,102,1596328,fed,[]
Muscle TSC1 (1311),fl/fl; Tg/+,M,Plasma Glucose,139,Muscle TSC1,Mixed,102,1596328,fed,[]
Muscle TSC1 (1340),fl/fl; Tg/+,M,Plasma Glucose,107,Muscle TSC1,Mixed,99,1596326,fed,[]
Muscle TSC1 (1302),fl/fl; Tg/+,M,Plasma Glucose,102,Muscle TSC1,Mixed,100,1596326,fed,[]
Muscle TSC1-EarTag #164,fl/fl; Tg/+,M,Plasma Glucose,98,Muscle TSC1,Mixed,99,1596326,fed,[]
Muscle TSC1-EarTag #165,fl/fl; Tg/+,M,Plasma Glucose,109,Muscle TSC1,Mixed,99,1596326,fed,[]
Muscle TSC1-EarTag #184,fl/fl; Tg/+,M,Plasma Glucose,116,Muscle TSC1,Mixed,79,1596351,fed,[]
Muscle TSC1-EarTag #185,fl/fl; +/+,M,Plasma Glucose,109,Muscle TSC1,Mixed,79,1596351,fed,[]
Muscle TSC1-EarTag #186,fl/fl; +/+,M,Plasma Glucose,108,Muscle TSC1,Mixed,78,1596351,fed,[]
Muscle TSC1-EarTag #187,fl/fl; +/+,M,Plasma Glucose,120,Muscle TSC1,Mixed,78,1596351,fed,[]
Muscle TSC1 (1416),fl/fl; +/+,M,Plasma Glucose,119,Muscle TSC1,Mixed,79,1596351,fed,[]
Muscle TSC1-EarTag #188,fl/fl; Tg/+,M,Plasma Glucose,120,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1-EarTag #189,fl/fl; +/+,M,Plasma Glucose,138,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1-EarTag #190,fl/fl; +/+,M,Plasma Glucose,118,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1-EarTag #191,fl/fl; +/+,M,Plasma Glucose,110,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1 (1419),fl/fl; +/+,M,Plasma Glucose,145,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1-EarTag #195,fl/fl; +/+,M,Plasma Glucose,170,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #199,fl/fl; Tg/+,M,Plasma Glucose,118,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #200,fl/fl; +/+,M,Plasma Glucose,116,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #201,fl/fl; +/+,M,Plasma Glucose,121,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #201,fl/fl; +/+,M,Plasma Glucose,121,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #202,fl/fl; +/+,M,Plasma Glucose,101,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #203,fl/fl; +/+,M,Plasma Glucose,134,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #118,fl/fl; Tg/+,F,Plasma Glucose,146,Muscle TSC1,Mixed,170,1595616,fed,[]
Muscle TSC1-EarTag #118,fl/fl; Tg/+,F,Plasma Glucose,146,Muscle TSC1,Mixed,170,1595616,fed,[]
Muscle TSC1-EarTag #197,fl/fl; Tg/+,M,Plasma Glucose,188,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #198,fl/fl; +/+,M,Plasma Glucose,136,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #192,fl/fl; +/+,M,Plasma Glucose,152,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #193,fl/fl; Tg/+,M,Plasma Glucose,167,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #228,fl/fl; +/+,M,Plasma Glucose,169,Muscle TSC1,Mixed,58,1596375,fed,[]
Muscle TSC1-EarTag #229,fl/fl; +/+,M,Plasma Glucose,130,Muscle TSC1,Mixed,58,1596375,fed,[]
Muscle TSC1-EarTag #230,fl/fl; Tg/+,M,Plasma Glucose,170,Muscle TSC1,Mixed,58,1596375,fed,[]
Muscle TSC1 (1442),fl/fl; +/+,M,Plasma Glucose,145,Muscle TSC1,Mixed,58,1596375,fed,[]
Muscle TSC1 (1490),fl/fl; ?,F,Plasma Glucose,126,Muscle TSC1,Mixed,55,1596381,fed,[]
Muscle TSC1 (1485),fl/fl; +/+,M,Plasma Glucose,116,Muscle TSC1,Mixed,55,1596381,fed,[]
Muscle TSC1 (1486),fl/fl; +/+,M,Plasma Glucose,122,Muscle TSC1,Mixed,55,1596381,fed,[]
Muscle TSC1 (1473),+/+,M,Plasma Glucose,140,Muscle TSC1,Mixed,52,1596384,fed,[]
Muscle TSC1 (1474),fl/fl; +/+,M,Plasma Glucose,139,Muscle TSC1,Mixed,52,1596384,fed,[]
Muscle TSC1-EarTag #244,fl/fl; Tg/+,M,Plasma Glucose,140,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #245,fl/fl; Tg/+,M,Plasma Glucose,127,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #246,fl/fl; Tg/+,M,Plasma Glucose,111,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #247,fl/+; +/+,M,Plasma Glucose,157,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #248,fl/+; +/+,M,Plasma Glucose,124,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #376,fl/fl; +/+,M,Plasma Glucose,202,Muscle TSC1,Mixed,36,1596397,fed,[]
Muscle TSC1-EarTag #377,fl/fl; +/+,M,Plasma Glucose,181,Muscle TSC1,Mixed,36,1596397,fed,[]
Muscle TSC1-EarTag #378,fl/fl; +/+,M,Plasma Glucose,189,Muscle TSC1,Mixed,36,1596397,fed,[]
Muscle TSC1 (1522),fl/fl; Tg/+,M,Plasma Glucose,176,Muscle TSC1,Mixed,32,1596397,fed,[]
Muscle TSC1-EarTag #258,fl/fl; Tg/+,M,Plasma Glucose,192,Muscle TSC1,Mixed,27,1596404,fed,[]
Muscle TSC1-EarTag #259,fl/fl; +/+,M,Plasma Glucose,138,Muscle TSC1,Mixed,27,1596404,fed,[]
Muscle TSC1-EarTag #260,fl/fl; Tg/+,M,Plasma Glucose,155,Muscle TSC1,Mixed,27,1596404,fed,[]
Muscle TSC1-EarTag #261,fl/fl; Tg/+,M,Plasma Glucose,149,Muscle TSC1,Mixed,27,1596404,fed,[]
Muscle TSC1-EarTag #253,fl/fl; Tg/+,M,Plasma Glucose,162,Muscle TSC1,Mixed,23,1596406,fed,[]
Muscle TSC1-EarTag #254,fl/fl; Tg/+,M,Plasma Glucose,124,Muscle TSC1,Mixed,23,1596406,fed,[]
Muscle TSC1-EarTag #255,fl/fl; Tg/+,M,Plasma Glucose,154,Muscle TSC1,Mixed,27,1596406,fed,[]
Muscle TSC1-EarTag #256,fl/fl; +/+,M,Plasma Glucose,223,Muscle TSC1,Mixed,27,1596406,fed,[]
Muscle TSC1-EarTag #257,fl/fl; +/+,M,Plasma Glucose,155,Muscle TSC1,Mixed,27,1596406,fed,[]
Muscle TSC1-EarTag #267,fl/fl; Tg/+,M,Plasma Glucose,158,Muscle TSC1,Mixed,28,1596403,fed,[]
Muscle TSC1-EarTag #268,fl/fl; +/+,M,Plasma Glucose,177,Muscle TSC1,Mixed,28,1596403,fed,[]
Muscle TSC1-EarTag #269,fl/fl; +/+,M,Plasma Glucose,183,Muscle TSC1,Mixed,28,1596403,fed,[]
Muscle TSC1-EarTag #262,fl/fl; +/+,M,Plasma Glucose,148,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #263,fl/fl; +/+,M,Plasma Glucose,178,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #264,fl/fl; Tg/+,M,Plasma Glucose,132,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #265,fl/fl; Tg/+,M,Plasma Glucose,108,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #266,fl/fl; Tg/+,M,Plasma Glucose,59,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #160,fl/fl; Tg/+,M,Body Weight,25300,Muscle TSC1,Mixed,126,1596301,fed,[]
Muscle TSC1-EarTag #161,fl/fl; Tg/+,M,Body Weight,27700,Muscle TSC1,Mixed,126,1596301,fed,[]
Muscle TSC1-EarTag #162,fl/fl; Tg/+,M,Body Weight,26900,Muscle TSC1,Mixed,126,1596301,fed,[]
Muscle TSC1-EarTag #163,fl/fl; Tg/+,M,Body Weight,28600,Muscle TSC1,Mixed,126,1596301,fed,[]
Muscle TSC1-EarTag #175,fl/fl; ?,M,Body Weight,35700,Muscle TSC1,Mixed,118,1596307,fed,[]
Muscle TSC1-EarTag #176,fl/fl; +/+,M,Body Weight,30500,Muscle TSC1,Mixed,118,1596307,fed,[]
Muscle TSC1-EarTag #177,fl/fl; +/+,M,Body Weight,28300,Muscle TSC1,Mixed,105,1596321,fed,[]
Muscle TSC1-EarTag #178,fl/fl; +/+,M,Body Weight,24600,Muscle TSC1,Mixed,105,1596321,fed,[]
Muscle TSC1-EarTag #179,fl/fl; Tg/+,F,Body Weight,32600,Muscle TSC1,Mixed,105,1596321,fed,[]
Muscle TSC1-EarTag #180,fl/fl; +/+,M,Body Weight,26400,Muscle TSC1,Mixed,105,1596321,fed,[]
Muscle TSC1 (1348),fl/fl; Tg/+,M,Plasma Glucose,275,Muscle TSC1,Mixed,89,1596441,fed,[]
Muscle TSC1-EarTag #181,fl/fl; Tg/+,M,Body Weight,27800,Muscle TSC1,Mixed,105,1596440,fed,[]
Muscle TSC1-EarTag #182,fl/fl; ?,M,Body Weight,27500,Muscle TSC1,Mixed,105,2099938,fed,[]
Muscle TSC1-EarTag #183,fl/fl; Tg/+,M,Body Weight,24600,Muscle TSC1,Mixed,105,1596442,fed,[]
Muscle TSC1-EarTag #170,fl/fl; Tg/+,M,Body Weight,26000,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #171,fl/fl; +/+,M,Body Weight,26600,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #172,fl/fl; +/+,M,Body Weight,23900,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #173,fl/fl; +/+,M,Body Weight,28100,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #174,fl/fl; +/+,M,Body Weight,24700,Muscle TSC1,Mixed,102,1596331,fed,[]
Muscle TSC1-EarTag #167,fl/fl; +/+,M,Body Weight,22400,Muscle TSC1,Mixed,102,1596328,fed,[]
Muscle TSC1-EarTag #168,fl/fl; Tg/+,M,Body Weight,27300,Muscle TSC1,Mixed,102,1596328,fed,[]
Muscle TSC1-EarTag #169,fl/fl; Tg/+,M,Body Weight,27400,Muscle TSC1,Mixed,102,1596328,fed,[]
Muscle TSC1 (1311),fl/fl; Tg/+,M,Body Weight,25700,Muscle TSC1,Mixed,102,1596328,fed,[]
Muscle TSC1 (1340),fl/fl; Tg/+,M,Body Weight,31600,Muscle TSC1,Mixed,99,1596326,fed,[]
Muscle TSC1 (1302),fl/fl; Tg/+,M,Body Weight,34100,Muscle TSC1,Mixed,100,1596326,fed,[]
Muscle TSC1-EarTag #164,fl/fl; Tg/+,M,Body Weight,27900,Muscle TSC1,Mixed,99,1596326,fed,[]
Muscle TSC1-EarTag #165,fl/fl; Tg/+,M,Body Weight,28200,Muscle TSC1,Mixed,99,1596326,fed,[]
Muscle TSC1-EarTag #184,fl/fl; Tg/+,M,Plasma Glucose,304,Muscle TSC1,Mixed,79,1596351,fed,[]
Muscle TSC1-EarTag #185,fl/fl; +/+,M,Body Weight,35600,Muscle TSC1,Mixed,79,1596351,fed,[]
Muscle TSC1-EarTag #186,fl/fl; +/+,M,Body Weight,33300,Muscle TSC1,Mixed,78,1596351,fed,[]
Muscle TSC1-EarTag #187,fl/fl; +/+,M,Body Weight,35500,Muscle TSC1,Mixed,78,1596351,fed,[]
Muscle TSC1 (1416),fl/fl; +/+,M,Body Weight,33200,Muscle TSC1,Mixed,79,1596351,fed,[]
Muscle TSC1-EarTag #188,fl/fl; Tg/+,M,Body Weight,27200,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1-EarTag #189,fl/fl; +/+,M,Body Weight,31500,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1-EarTag #190,fl/fl; +/+,M,Body Weight,31700,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1-EarTag #191,fl/fl; +/+,M,Body Weight,34100,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1 (1419),fl/fl; +/+,M,Body Weight,29900,Muscle TSC1,Mixed,78,1596352,fed,[]
Muscle TSC1-EarTag #195,fl/fl; +/+,M,Body Weight,22800,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #199,fl/fl; Tg/+,M,Body Weight,27100,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #200,fl/fl; +/+,M,Body Weight,26000,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #201,fl/fl; +/+,M,Body Weight,26600,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #202,fl/fl; +/+,M,Body Weight,26700,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #203,fl/fl; +/+,M,Body Weight,26400,Muscle TSC1,Mixed,77,1596357,fed,[]
Muscle TSC1-EarTag #197,fl/fl; Tg/+,M,Body Weight,26400,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #198,fl/fl; +/+,M,Body Weight,24500,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #192,fl/fl; +/+,M,Body Weight,23800,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #193,fl/fl; Tg/+,M,Body Weight,28000,Muscle TSC1,Mixed,75,1596358,fed,[]
Muscle TSC1-EarTag #228,fl/fl; +/+,M,Body Weight,25200,Muscle TSC1,Mixed,58,1596375,fed,[]
Muscle TSC1-EarTag #229,fl/fl; +/+,M,Body Weight,27100,Muscle TSC1,Mixed,58,1596375,fed,[]
Muscle TSC1-EarTag #230,fl/fl; Tg/+,M,Body Weight,25100,Muscle TSC1,Mixed,58,1596375,fed,[]
Muscle TSC1 (1442),fl/fl; +/+,M,Body Weight,25300,Muscle TSC1,Mixed,58,1596375,fed,[]
Muscle TSC1 (1484),fl/fl; +/+,M,Body Weight,26800,Muscle TSC1,Mixed,55,1596381,fed,[]
Muscle TSC1 (1485),fl/fl; +/+,M,Body Weight,26900,Muscle TSC1,Mixed,55,1596381,fed,[]
Muscle TSC1 (1486),fl/fl; +/+,M,Body Weight,27400,Muscle TSC1,Mixed,55,1596381,fed,[]
Muscle TSC1 (1473),+/+,M,Body Weight,21200,Muscle TSC1,Mixed,52,1596384,fed,[]
Muscle TSC1 (1474),fl/fl; +/+,M,Body Weight,23800,Muscle TSC1,Mixed,52,1596384,fed,[]
Muscle TSC1-EarTag #244,fl/fl; Tg/+,M,Body Weight,16800,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #245,fl/fl; Tg/+,M,Body Weight,18500,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #246,fl/fl; Tg/+,M,Body Weight,19400,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #247,fl/+; +/+,M,Body Weight,18600,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #248,fl/+; +/+,M,Body Weight,18600,Muscle TSC1,Mixed,36,1596395,fed,[]
Muscle TSC1-EarTag #376,fl/fl; +/+,M,Body Weight,18400,Muscle TSC1,Mixed,36,1596397,fed,[]
Muscle TSC1-EarTag #377,fl/fl; +/+,M,Body Weight,22500,Muscle TSC1,Mixed,36,1596397,fed,[]
Muscle TSC1-EarTag #378,fl/fl; +/+,M,Body Weight,22100,Muscle TSC1,Mixed,36,1596397,fed,[]
Muscle TSC1 (1522),fl/fl; Tg/+,M,Body Weight,24700,Muscle TSC1,Mixed,32,1596397,fed,[]
Muscle TSC1-EarTag #258,fl/fl; Tg/+,M,Body Weight,16500,Muscle TSC1,Mixed,27,1596404,fed,[]
Muscle TSC1-EarTag #259,fl/fl; +/+,M,Body Weight,18400,Muscle TSC1,Mixed,27,1596404,fed,[]
Muscle TSC1-EarTag #260,fl/fl; Tg/+,M,Body Weight,17800,Muscle TSC1,Mixed,27,1596404,fed,[]
Muscle TSC1-EarTag #261,fl/fl; Tg/+,M,Body Weight,16700,Muscle TSC1,Mixed,27,1596404,fed,[]
Muscle TSC1-EarTag #253,fl/fl; Tg/+,M,Body Weight,18900,Muscle TSC1,Mixed,23,1596406,fed,[]
Muscle TSC1-EarTag #254,fl/fl; Tg/+,M,Body Weight,16500,Muscle TSC1,Mixed,23,1596406,fed,[]
Muscle TSC1-EarTag #255,fl/fl; Tg/+,M,Body Weight,16700,Muscle TSC1,Mixed,27,1596406,fed,[]
Muscle TSC1-EarTag #256,fl/fl; +/+,M,Body Weight,16700,Muscle TSC1,Mixed,27,1596406,fed,[]
Muscle TSC1-EarTag #257,fl/fl; +/+,M,Body Weight,14900,Muscle TSC1,Mixed,27,1596406,fed,[]
Muscle TSC1-EarTag #262,fl/fl; +/+,M,Body Weight,18600,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #263,fl/fl; +/+,M,Body Weight,18900,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #264,fl/fl; Tg/+,M,Body Weight,17800,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #265,fl/fl; Tg/+,M,Body Weight,17800,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #266,fl/fl; Tg/+,M,Body Weight,10600,Muscle TSC1,Mixed,34,1596400,fed,[]
Muscle TSC1-EarTag #267,fl/fl; Tg/+,M,Body Weight,18700,Muscle TSC1,Mixed,28,1596403,fed,[]
Muscle TSC1-EarTag #268,fl/fl; +/+,M,Body Weight,14600,Muscle TSC1,Mixed,28,1596403,fed,[]
Muscle TSC1-EarTag #269,fl/fl; +/+,M,Body Weight,21400,Muscle TSC1,Mixed,28,1596403,fed,[]
C57BL/6J-EarTag #274,+/+,M,Body Weight,25300,C57BL/6J,C57BL/6J,50,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #275,+/+,M,Body Weight,23200,C57BL/6J,C57BL/6J,50,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #273,+/+,M,Body Weight,25400,C57BL/6J,C57BL/6J,50,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #276,+/+,M,Body Weight,23500,C57BL/6J,C57BL/6J,50,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #277,+/+,M,Body Weight,20800,C57BL/6J,C57BL/6J,50,1596413,fed,[]
C57BL/6J-EarTag #278,+/+,M,Body Weight,21800,C57BL/6J,C57BL/6J,50,1596417,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #280,+/+,M,Body Weight,24100,C57BL/6J,C57BL/6J,50,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #281,+/+,M,Body Weight,24300,C57BL/6J,C57BL/6J,50,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #282,+/+,M,Body Weight,22100,C57BL/6J,C57BL/6J,50,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #283,+/+,M,Body Weight,23300,C57BL/6J,C57BL/6J,50,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #284,+/+,M,Body Weight,23700,C57BL/6J,C57BL/6J,50,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #285,+/+,M,Body Weight,24800,C57BL/6J,C57BL/6J,50,1596415,fed,[]
C57BL/6J-EarTag #286,+/+,M,Body Weight,25100,C57BL/6J,C57BL/6J,50,1596415,fed,[]
C57BL/6J-EarTag #287,+/+,M,Body Weight,21600,C57BL/6J,C57BL/6J,50,1596415,fed,[]
C57BL/6J-EarTag #288,+/+,M,Body Weight,23500,C57BL/6J,C57BL/6J,50,1596415,fed,[]
C57BL/6J-EarTag #289,+/+,M,Body Weight,22700,C57BL/6J,C57BL/6J,50,1596415,fed,[]
C57BL/6J-EarTag #290,+/+,M,Body Weight,22300,C57BL/6J,C57BL/6J,50,1596416,fed,[]
C57BL/6J-EarTag #291,+/+,M,Body Weight,22800,C57BL/6J,C57BL/6J,50,1596416,fed,[]
C57BL/6J-EarTag #292,+/+,M,Body Weight,26600,C57BL/6J,C57BL/6J,50,1596416,fed,[]
C57BL/6J-EarTag #293,+/+,M,Body Weight,21900,C57BL/6J,C57BL/6J,50,1596416,fed,[]
C57BL/6J-EarTag #294,+/+,M,Body Weight,26100,C57BL/6J,C57BL/6J,50,1596416,fed,[]
C57BL/6J-EarTag #285,+/+,M,Body Weight,25980,C57BL/6J,C57BL/6J,55,1596415,fed,[]
C57BL/6J-EarTag #288,+/+,M,Body Weight,22680,C57BL/6J,C57BL/6J,55,1596415,fed,[]
C57BL/6J-EarTag #286,+/+,M,Body Weight,24300,C57BL/6J,C57BL/6J,55,1596415,fed,[]
C57BL/6J-EarTag #287,+/+,M,Body Weight,23100,C57BL/6J,C57BL/6J,55,1596415,fed,[]
C57BL/6J-EarTag #289,+/+,M,Body Weight,23620,C57BL/6J,C57BL/6J,55,1596415,fed,[]
C57BL/6J-EarTag #290,+/+,M,Body Weight,22010,C57BL/6J,C57BL/6J,55,1596416,fed,[]
C57BL/6J-EarTag #294,+/+,M,Body Weight,25330,C57BL/6J,C57BL/6J,55,1596416,fed,[]
C57BL/6J-EarTag #293,+/+,M,Body Weight,21590,C57BL/6J,C57BL/6J,55,1596416,fed,[]
C57BL/6J-EarTag #291,+/+,M,Body Weight,22220,C57BL/6J,C57BL/6J,55,1596416,fed,[]
C57BL/6J-EarTag #292,+/+,M,Body Weight,27370,C57BL/6J,C57BL/6J,55,1596416,fed,[]
C57BL/6J-EarTag #278,+/+,M,Body Weight,22850,C57BL/6J,C57BL/6J,55,1596417,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #274,+/+,M,Body Weight,26380,C57BL/6J,C57BL/6J,55,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #276,+/+,M,Body Weight,24400,C57BL/6J,C57BL/6J,55,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #275,+/+,M,Body Weight,23130,C57BL/6J,C57BL/6J,55,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #273,+/+,M,Body Weight,25220,C57BL/6J,C57BL/6J,55,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #283,+/+,M,Body Weight,23820,C57BL/6J,C57BL/6J,55,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #284,+/+,M,Body Weight,24980,C57BL/6J,C57BL/6J,55,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #282,+/+,M,Body Weight,22930,C57BL/6J,C57BL/6J,55,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #281,+/+,M,Body Weight,25060,C57BL/6J,C57BL/6J,55,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #280,+/+,M,Body Weight,24980,C57BL/6J,C57BL/6J,55,1596414,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #285,+/+,M,Body Weight,27690,C57BL/6J,C57BL/6J,62,1596415,fed,[]
C57BL/6J-EarTag #288,+/+,M,Body Weight,25260,C57BL/6J,C57BL/6J,62,1596415,fed,[]
C57BL/6J-EarTag #286,+/+,M,Body Weight,26640,C57BL/6J,C57BL/6J,62,1596415,fed,[]
C57BL/6J-EarTag #287,+/+,M,Body Weight,25580,C57BL/6J,C57BL/6J,62,1596415,fed,[]
C57BL/6J-EarTag #289,+/+,M,Body Weight,25520,C57BL/6J,C57BL/6J,62,1596415,fed,[]
C57BL/6J-EarTag #290,+/+,M,Body Weight,24980,C57BL/6J,C57BL/6J,62,1596416,fed,[]
C57BL/6J-EarTag #294,+/+,M,Body Weight,28620,C57BL/6J,C57BL/6J,62,1596416,fed,[]
C57BL/6J-EarTag #293,+/+,M,Body Weight,23370,C57BL/6J,C57BL/6J,62,1596416,fed,[]
C57BL/6J-EarTag #291,+/+,M,Body Weight,24190,C57BL/6J,C57BL/6J,62,1596416,fed,[]
C57BL/6J-EarTag #292,+/+,M,Body Weight,31310,C57BL/6J,C57BL/6J,62,1596416,fed,[]
C57BL/6J-EarTag #278,+/+,M,Body Weight,23430,C57BL/6J,C57BL/6J,62,1596417,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #274,+/+,M,Body Weight,26090,C57BL/6J,C57BL/6J,62,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #276,+/+,M,Body Weight,23820,C57BL/6J,C57BL/6J,62,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #275,+/+,M,Body Weight,23790,C57BL/6J,C57BL/6J,62,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
C57BL/6J-EarTag #273,+/+,M,Body Weight,26290,C57BL/6J,C57BL/6J,62,1596413,fed,[<Treatment: Control Diet (High Sucrose)>]
